,CountryID,Country,League,Season,Club,ClubID,Squad,avgAge,Foreigners,avgMarketValue,totalMarketValue,Stadium,StadiumCap,Club_income,Club_expenditure,Club_OverallBalance,Coach,Club_victories,Players,Rank
30,189,England,Premier League,2016,Leicester City,1003,31,26.6,21,€7.05m,€218.65m,King Power Stadium,32.273 Seats,€66.05m,€92.10m,€-26.05m,Claudio Ranieri;Craig Shakespeare,Champions League Participant,Kasper Schmeichel;Ron-Robert Zieler;Ben Hamer;Robert Huth;Daniel Amartey;Luis Hernández;Wes Morgan;Molla Wagué;Yohan Benalouane;Marcin Wasilewski;Elliott Moore;Christian Fuchs;Ben Chilwell;Danny Simpson;Wilfred Ndidi;Nampalys Mendy;Bartosz Kapustka;Danny Drinkwater;Andy King;Matty James;Marc Albrighton;Jeffrey Schlupp;Demarai Gray;Tom Lawrence;Harvey Barnes;Riyad Mahrez;Ahmed Musa;Islam Slimani;Jamie Vardy;Shinji Okazaki;Leonardo Ulloa,12.0
31,189,England,Premier League,2016,Stoke City,512,34,27.1,27,€5.47m,€186.00m,bet365 Stadium,30.089 Seats,€3.80m,€42.17m,€-38.37m,Mark Hughes,,Jack Butland;Lee Grant;Jakob Haugaard;Shay Given;Daniel Bachmann;Bruno Martins Indi;Ryan Shawcross;Erik Pieters;Marc Muniesa;Geoff Cameron;Philipp Wollscheid;Ryan Sweeney;Joel Taylor;Glen Johnson;Phil Bardsley;Tom Edwards;Giannelli Imbula;Glenn Whelan;Joe Allen;Charlie Adam;Xherdan Shaqiri;Ibrahim Afellay;Stephen Ireland;Ramadan Sobhi;Jonathan Walters;Thibaud Verlinden;Bojan Krkic;Wilfried Bony;Saido Berahino;Marko Arnautovic;Mame Diouf;Joselu;Peter Crouch;Julien Ngoy,13.0
32,189,England,Premier League,2016,Watford FC,1010,46,26.8,36,€3.82m,€175.65m,Vicarage Road,21.577 Seats,€58.10m,€70.45m,€-12.35m,Marco Silva;Walter Mazzarri,,Costel Pantilimon;Heurelho Gomes;Giedrius Arlauskis;Rene Gilmartin;Daryl Janmaat;Mario Suárez;Christian Kabasele;Sebastian Prödl;Craig Cathcart;Miguel Britos;Younès Kaboul;Adrian Mariappa;Tommie Hoban;Charlie Rowan;Jose Cholevas;Brandon Mason;Allan Nyom;Juan Carlos Paredes;Camilo Zúñiga;Andrew Eleftheriou;Étienne Capoue;Brice Dja Djedje;Valon Behrami;Roberto Pereyra;Tom Cleverley;Abdoulaye Doucouré;Sven Kums;Adlène Guédioura;Ben Watson;Carl Stewart;Ikechi Anya;Steven Berghuis;Kenedy;Dion Pereira;Nordin Amrabat;M'Baye Niang;Troy Deeney;Odion Ighalo;Matej Vydra;Stefano Okaka;Isaac Success;Obbi Oulare;Mauro Zárate;Jerome Sinclair;Mathias Ranégie;Michael Folivi,17.0
33,189,England,Premier League,2016,Swansea City,2288,37,26.9,28,€4.25m,€157.10m,Swansea.com Stadium,21.088 Seats,€49.30m,€58.10m,€-8.80m,Francesco Guidolin;Alan Curtis;Paul Clement;Bob Bradley,,Lukasz Fabianski;Kristoffer Nordfeldt;Mark Birighitti;Gerhard Tremmel;Federico Fernández;Alfie Mawson;Kyle Bartley;Jordi Amat;Mike van der Hoorn;Neil Taylor;Martin Olsson;Franck Tabanou;Stephen Kingsley;Kyle Naughton;Ángel Rangel;Connor Roberts;Leroy Fer;Sung-yueng Ki;Jack Cork;Tom Carroll;Matt Grimes;Leon Britton;Jay Fulton;Gylfi Sigurdsson;Luciano Narsingh;Jefferson Montero;Modou Barrow;Wayne Routledge;Kenji Gorré;Nathan Dyer;Daniel James;Borja Bastón;Jordan Ayew;Fernando Llorente;Bafétimbi Gomis;Marvin Emnes;Oliver McBurnie,15.0
34,189,England,Premier League,2016,Hull City,3008,42,26.0,23,€3.23m,€135.85m,MKM Stadium,25.586 Seats,€28.90m,€40.00m,€-11.10m,Mike Phelan;Steve Bruce;Marco Silva,Relegated from 1st league,David Marshall;Allan McGregor;Dusan Kuciak;Eldin Jakupovic;Will Mannion;Harry Maguire;Andrea Ranocchia;Markus Henriksen;Curtis Davies;Michael Dawson;Alex Bruce;Harvey Rodgers;Andrew Robertson;Josh Tymon;Omar Elabdellaoui;Moses Odubajo;Ahmed Elmohamady;Brian Lenihan;Josh Clackstone;Ben Hinchliffe;Jake Livermore;Alfred N'Diaye;Tom Huddlestone;Ryan Mason;Sam Clucas;David Meyler;James Weir;Daniel Batty;Evandro;Shaun Maloney;Greg Olley;Kamil Grosicki;Lazar Markovic;Robert Snodgrass;Jarrod Bowen;Oumar Niasse;Abel Hernández;Dieumerci Mbokani;Will Keane;Adama Diomande;Greg Luer;Johan Ter Horst,18.0
35,189,England,Premier League,2016,Sunderland AFC,289,42,25.3,27,€3.14m,€132.00m,Stadium of Light,48.707 Seats,€23.77m,€41.90m,€-18.13m,David Moyes;Sam Allardyce,Relegated from 1st league,Jordan Pickford;Vito Mannone;Mika;Max Stryjek;Lamine Koné;Papy Djilobodji;Jason Denayer;Paddy McNair;Jan Kirchhoff;Younès Kaboul;Joleon Lescott;John O'Shea;Michael Ledger;Patrick van Aanholt;Bryan Oviedo;Tommy Robson;Javier Manquillo;Adam Matthews;Billy Jones;Donald Love;Josh Robson;Jack Rodwell;Lee Cattermole;Didier Ndong;Sebastian Larsson;Darron Gibson;Ethan Robson;Steven Pienaar;George Honeyman;Rees Greenwood;Elliot Embleton;Fabio Borini;Jeremain Lens;Adnan Januzaj;Duncan Watmore;Will Buckley;Lynden Gooch;Joel Asoro;Wahbi Khazri;Jermain Defoe;Victor Anichebe;Josh Maja,20.0
36,189,England,Premier League,2016,AFC Bournemouth,989,41,24.4,16,€3.21m,€131.60m,Vitality Stadium,11.329 Seats,€23.69m,€40.69m,€-17.00m,Eddie Howe,,Artur Boruc;Adam Federici;Aaron Ramsdale;Ryan Allsop;Jordan Holmes;Nathan Aké;Steve Cook;Tyrone Mings;Marc Wilson;Baily Cargill;Jack Simpson;Corey Jordan;Charlie Daniels;Brad Smith;Rhoys Wiggins;Callum Buckley;Ollie Harfield;Adam Smith;Simon Francis;Jordan Lee;Jack Wilshere;Lewis Cook;Dan Gosling;Harry Arter;Andrew Surman;Emerson Hyndman;Eunan O'Kane;Matt Worthington;Keelan O'Connell;Max Gradel;Ryan Fraser;Junior Stanislas;Marc Pugh;Jordon Ibe;Benik Afobe;Callum Wilson;Joshua King;Lys Mousset;Lewis Grabban;Harry Cornick;Sam Surridge,9.0
37,189,England,Premier League,2016,Middlesbrough FC,641,35,27.3,21,€3.68m,€128.80m,Riverside Stadium,33.746 Seats,€13.50m,€47.95m,€-34.45m,Aitor Karanka;Steve Agnew,Relegated from 1st league,Víctor Valdés;Brad Guzan;Tomás Mejías;Connor Ripley;Dimitrios Konstantopoulos;Calum Chambers;Ben Gibson;Bernardo Espinosa;Daniel Ayala;Alex Baptiste;Dael Fry;George Friend;James Husband;Antonio Barragán;Fábio;Emilio Nsue;Marten de Roon;Julien De Sart;Adam Clayton;Adam Forshaw;Carlos de Pena;Grant Leadbitter;Adlène Guédioura;Adam Reach;Gastón Ramírez;Viktor Fischer;Stewart Downing;Adama Traoré;Albert Adomah;Jordan Rhodes;Álvaro Negredo;Rudy Gestede;Patrick Bamford;Cristhian Stuani;David Nugent,19.0
38,189,England,Premier League,2016,West Bromwich Albion,984,30,27.3,18,€4.11m,€123.20m,The Hawthorns,26.850 Seats,€26.98m,€37.90m,€-10.93m,Tony Pulis,,Ben Foster;Boaz Myhill;Jack Rose;Alex Palmer;Jonny Evans;Craig Dawson;Marc Wilson;Jonas Olsson;Gareth McAuley;Brendan Galloway;Sébastien Pocognoli;Allan Nyom;Kane Wilson;Jake Livermore;Claudio Yacob;Sam Field;James Morrison;Chris Brunt;Craig Gardner;Darren Fletcher;Rekeem Harper;James McClean;Nacer Chadli;Matt Phillips;Callum McManaman;Jonathan Leko;Saido Berahino;Salomón Rondón;Hal Robson-Kanu;Rickie Lambert,10.0
39,189,England,Premier League,2016,Burnley FC,1132,36,26.6,15,€2.98m,€107.18m,Turf Moor,21.994 Seats,€1.20m,€45.60m,€-44.40m,Sean Dyche,,Tom Heaton;Nick Pope;Paul Robinson;Michael Keane;Ben Mee;James Tarkowski;Kevin Long;Tom Anderson;Stephen Ward;Danny Lafferty;Jon Flanagan;Matthew Lowton;Tendayi Darikwa;Brad Jackson;Steven Defour;Ashley Westwood;Aiden O'Neill;Jeff Hendrick;Scott Arfield;David Jones;Dean Marney;Joey Barton;Fredrik Ulvestad;Robbie Brady;George Boyd;Michael Kightly;Jóhann Berg Gudmundsson;Andre Gray;Patrick Bamford;Sam Vokes;Ashley Barnes;Rouwen Hennings;Lukas Jutkiewicz;Chris Long;Dan Agyei;Ntumba Massanka,16.0
40,189,England,Premier League,2017,Manchester City,281,32,25.1,22,€31.53m,€1.01bn,Etihad Stadium,55.017 Seats,€91.35m,€317.50m,€-226.15m,Pep Guardiola,Champions League Participant;English League Cup winner;English Champion,Ederson;Joe Hart;Claudio Bravo;Angus Gunn;John Stones;Aymeric Laporte;Nicolás Otamendi;Eliaquim Mangala;Vincent Kompany;Tosin Adarabioyo;Benjamin Mendy;Oleksandr Zinchenko;Kyle Walker;Danilo;Demeaco Duhaney;Fernandinho;Ilkay Gündogan;Fabian Delph;Yaya Touré;Tom Dele-Bashiru;Kevin De Bruyne;Bernardo Silva;David Silva;Brahim Díaz;Raheem Sterling;Phil Foden;Jack Harrison;Leroy Sané;Patrick Roberts;Sergio Agüero;Gabriel Jesus;Lukas Nmecha,1.0
41,189,England,Premier League,2017,Chelsea FC,631,46,24.7,33,€19.22m,€884.25m,Stamford Bridge,40.853 Seats,€194.60m,€260.50m,€-65.90m,Antonio Conte,Champions League Participant;FA Cup Winner,Thibaut Courtois;Willy Caballero;Eduardo;Matej Delac;Jamal Blackman;Antonio Rüdiger;Andreas Christensen;David Luiz;Kurt Zouma;Gary Cahill;Tomas Kalas;Ethan Ampadu;Michael Hector;Fikayo Tomori;Jake Clarke-Salter;Trevoh Chalobah;Marcos Alonso;Emerson;César Azpilicueta;Davide Zappacosta;Ola Aina;Todd Kane;Wallace Oliveira;Dujon Sterling;N'Golo Kanté;Tiemoué Bakayoko;Cesc Fàbregas;Ross Barkley;Danny Drinkwater;Ruben Loftus-Cheek;Marco van Ginkel;Lewis Baker;Kyle Scott;Victor Moses;Lucas Piazon;Eden Hazard;Willian;Kenedy;Charly Musonda Jr.;Jérémie Boga;Callum Hudson-Odoi;Pedro;Álvaro Morata;Michy Batshuayi;Olivier Giroud;Tammy Abraham,5.0
42,189,England,Premier League,2017,Liverpool FC,31,35,24.9,21,€24.50m,€857.50m,Anfield,54.074 Seats,€184.50m,€173.65m,+€10.85m,Jürgen Klopp,Champions League runner-up;Champions League Participant,Loris Karius;Simon Mignolet;Danny Ward;Ádám Bogdán;Virgil van Dijk;Joel Matip;Joe Gomez;Dejan Lovren;Ragnar Klavan;Conor Masterson;Andrew Robertson;Alberto Moreno;Trent Alexander-Arnold;Nathaniel Clyne;Jon Flanagan;Connor Randall;Emre Can;Marko Grujic;Alex Oxlade-Chamberlain;Georginio Wijnaldum;Jordan Henderson;James Milner;Curtis Jones;Adam Lallana;Ben Woodburn;Philippe Coutinho;Sadio Mané;Mohamed Salah;Lazar Markovic;Sheyi Ojo;Roberto Firmino;Daniel Sturridge;Divock Origi;Dominic Solanke;Danny Ings,4.0
43,189,England,Premier League,2017,Manchester United,985,35,26.1,22,€24.27m,€849.50m,Old Trafford,74.879 Seats,€45.50m,€198.40m,€-152.90m,José Mourinho,UEFA Super Cup runner-up;FA Cup Runner up;Champions League Participant,David de Gea;Sergio Romero;Sam Johnstone;Joel Pereira;Eric Bailly;Victor Lindelöf;Phil Jones;Marcos Rojo;Chris Smalling;Axel Tuanzebe;Daley Blind;Luke Shaw;Cameron Borthwick-Jackson;Matteo Darmian;Antonio Valencia;Timothy Fosu-Mensah;Ashley Young;Nemanja Matic;Scott McTominay;Michael Carrick;Paul Pogba;Ander Herrera;Marouane Fellaini;Ethan Hamilton;Jesse Lingard;Henrikh Mkhitaryan;Juan Mata;Angel Gomes;Marcus Rashford;Romelu Lukaku;Alexis Sánchez;Anthony Martial;Wayne Rooney;Zlatan Ibrahimović;James Wilson,2.0
44,189,England,Premier League,2017,Tottenham Hotspur,148,34,24.7,22,€24.40m,€829.60m,Tottenham Hotspur Stadium,62.062 Seats,€103.80m,€121.00m,€-17.20m,Mauricio Pochettino,Champions League Participant,Hugo Lloris;Michel Vorm;Paulo Gazzaniga;Alfie Whiteman;Toby Alderweireld;Davinson Sánchez;Eric Dier;Jan Vertonghen;Kevin Wimmer;Cameron Carter-Vickers;Danny Rose;Ben Davies;Kieran Trippier;Serge Aurier;Juan Foyth;Kyle Walker-Peters;Victor Wanyama;Harry Winks;Luke Amos;Christian Eriksen;Moussa Sissoko;Mousa Dembélé;Josh Onomah;Tashan Oakley-Boothe;Dele Alli;Heung-min Son;Georges-Kevin N'Koudou;Anthony Georgiou;Lucas Moura;Erik Lamela;Harry Kane;Vincent Janssen;Fernando Llorente;Kazaiah Sterling,3.0
45,189,England,Premier League,2017,Arsenal FC,11,45,24.8,27,€15.42m,€694.00m,Emirates Stadium,60.704 Seats,€162.00m,€152.85m,+€9.15m,Arsène Wenger,English League Cup runner-up;Europa League Participant;English Supercup Winner,David Ospina;Petr Cech;Matt Macey;Dejan Iliev;Shkodran Mustafi;Laurent Koscielny;Calum Chambers;Rob Holding;Mathieu Debuchy;Konstantinos Mavropanos;Per Mertesacker;Sead Kolasinac;Nacho Monreal;Cohen Bramall;Héctor Bellerín;Carl Jenkinson;Jordi Osei-Tutu;Francis Coquelin;Mohamed Elneny;Krystian Bielik;Marcus McGuane;Charlie Gilmour;Ben Sheaf;Aaron Ramsey;Alex Oxlade-Chamberlain;Granit Xhaka;Jack Wilshere;Santi Cazorla;Vlad Dragomir;Josh Dasilva;Joe Willock;Ainsley Maitland-Niles;Mesut Özil;Henrikh Mkhitaryan;Alex Iwobi;Jeff Reine-Adélaïde;Theo Walcott;Reiss Nelson;Pierre-Emerick Aubameyang;Alexis Sánchez;Alexandre Lacazette;Olivier Giroud;Danny Welbeck;Chuba Akpom;Eddie Nketiah,6.0
46,189,England,Premier League,2017,Everton FC,29,48,24.9,30,€7.94m,€381.25m,Goodison Park,39.571 Seats,€126.38m,€203.20m,€-76.82m,Marco Silva;Sam Allardyce;David Unsworth;Ronald Koeman,Europa League Participant,Jordan Pickford;Joel Robles;Maarten Stekelenburg;Mateusz Hewelt;Michael Keane;Eliaquim Mangala;Ramiro Funes Mori;Mason Holgate;Ashley Williams;Cuco Martina;Phil Jagielka;Tyias Browning;Matthew Pennington;Morgan Feeney;Michael Collins;Leighton Baines;Brendan Galloway;Luke Garbutt;Seamus Coleman;Jonjoe Kenny;Morgan Schneiderlin;Muhamed Besic;Gareth Barry;Alex Denny;Idrissa Gueye;Tom Davies;James McCarthy;Beni Baningime;Harry Charsley;Stephen Duke-McKenna;Gylfi Sigurdsson;Davy Klaassen;Nikola Vlasic;Kevin Mirallas;Yannick Bolasie;Anthony Gordon;Theo Walcott;Aaron Lennon;Ademola Lookman;Shani Tarashaj;Cenk Tosun;Dominic Calvert-Lewin;Sandro Ramírez;Wayne Rooney;Oumar Niasse;Nathan Broadhead;Shayne Lavery;Fraser Hornby,8.0
47,189,England,Premier League,2017,Leicester City,1003,34,26.5,21,€8.95m,€304.25m,King Power Stadium,32.273 Seats,€50.10m,€83.85m,€-33.75m,Michael Appleton;Claude Puel;Craig Shakespeare,,Kasper Schmeichel;Eldin Jakupovic;Ben Hamer;Harry Maguire;Aleksandar Dragovic;Daniel Amartey;Wes Morgan;Robert Huth;Yohan Benalouane;Sam Hughes;Josh Knight;Ben Chilwell;Christian Fuchs;Danny Simpson;Wilfred Ndidi;Vicente Iborra;Nampalys Mendy;Hamza Choudhury;Adrien Silva;Andy King;Matty James;Marc Albrighton;George Thomas;Layton Ndukwu;Demarai Gray;Harvey Barnes;Riyad Mahrez;Ahmed Musa;Fousseni Diabaté;Jamie Vardy;Islam Slimani;Kelechi Iheanacho;Shinji Okazaki;Leonardo Ulloa,9.0
48,189,England,Premier League,2017,Southampton FC,180,29,25.8,16,€10.24m,€297.00m,St Mary's Stadium,32.384 Seats,€98.35m,€61.25m,+€37.10m,Mauricio Pellegrino;Mark Hughes,,Fraser Forster;Alex McCarthy;Stuart Taylor;Virgil van Dijk;Wesley Hoedt;Jack Stephens;Maya Yoshida;Jan Bednarek;Ryan Bertrand;Matt Targett;Sam McQueen;Cédric Soares;Jérémy Pied;Mario Lemina;Oriol Romeu;James Ward-Prowse;Pierre-Emile Höjbjerg;Steven Davis;Harrison Reed;Dusan Tadic;Sofiane Boufal;Nathan Redmond;Josh Sims;Guido Carrillo;Manolo Gabbiadini;Charlie Austin;Shane Long;Sam Gallagher;Michael Obafemi,17.0
49,189,England,Premier League,2017,West Ham United,379,41,25.3,24,€6.36m,€260.60m,London Stadium,62.500 Seats,€69.02m,€56.80m,+€12.22m,David Moyes;Slaven Bilic;Manuel Pellegrini,,Joe Hart;Adrián;Nathan Trott;Angelo Ogbonna;Winston Reid;Reece Oxford;José Fonte;Reece Burke;James Collins;Josh Pask;Aaron Cresswell;Arthur Masuaku;Patrice Evra;Vashon Neufville;Pablo Zabaleta;Sam Byram;Ben Johnson;Cheikhou Kouyaté;Declan Rice;João Mário;Pedro Obiang;Mark Noble;Edimilson Fernandes;Josh Cullen;Moses Makasi;Domingos Quina;Manuel Lanzini;Marcus Browne;André Ayew;Sead Haksabanovic;Martin Samuelsen;Nathan Holland;Robert Snodgrass;Grady Diangana;Marko Arnautovic;Chicharito;Michail Antonio;Andy Carroll;Jordan Hugill;Diafra Sakho;Toni Martínez,13.0
50,189,England,Premier League,2017,Crystal Palace,873,41,25.8,23,€5.38m,€220.73m,Selhurst Park,26.047 Seats,€3.00m,€48.95m,€-45.95m,Roy Hodgson;Frank de Boer,,Wayne Hennessey;Diego Cavalieri;Julián Speroni;Dion Henry;Mamadou Sakho;James Tomkins;Scott Dann;Jaroslaw Jach;Damien Delaney;Ryan Inniss;Patrick van Aanholt;Pape Souaré;Timothy Fosu-Mensah;Joel Ward;Martin Kelly;Aaron Wan-Bissaka;Luka Milivojevic;Jairo Riedewald;Michael Phillips;Ruben Loftus-Cheek;Yohan Cabaye;James McArthur;Jason Puncheon;Jordon Mutch;Erdal Rakip;Nya Kirby;Jeffrey Schlupp;Jonathan Williams;Wilfried Zaha;Bakary Sako;Sullay Kaikai;Keshi Anderson;Levi Lumeka;Andros Townsend;Chung-yong Lee;Jason Lokilo;Christian Benteke;Alexander Sørloth;Connor Wickham;Freddie Ladapo;James Daly,11.0
51,189,England,Premier League,2017,Newcastle United,762,37,25.4,25,€5.63m,€208.28m,St James' Park,52.338 Seats,€21.22m,€46.50m,€-25.28m,Rafael Benítez,,Karl Darlow;Martin Dúbravka;Rob Elliot;Freddie Woodman;Jamaal Lascelles;Florian Lejeune;Ciaran Clark;Chancel Mbemba;Grant Hanley;Stuart Findlay;Curtis Good;Paul Dummett;Massadio Haidara;Achraf Lazaar;DeAndre Yedlin;Javier Manquillo;Jesús Gámez;Jamie Sterry;Isaac Hayden;Jack Colback;Jonjo Shelvey;Mikel Merino;Mohamed Diamé;Dan Barlaser;Matt Ritchie;Henri Saivet;Kenedy;Christian Atsu;Rolando Aarons;Jacob Murphy;Ayoze Pérez;Islam Slimani;Aleksandar Mitrović;Dwight Gayle;Joselu;Adam Armstrong;Ivan Toney,10.0
52,189,England,Premier League,2017,Watford FC,1010,37,26.8,28,€5.30m,€196.00m,Vicarage Road,21.577 Seats,€18.74m,€73.40m,€-54.66m,Javi Gracia;Marco Silva,,Orestis Karnezis;Costel Pantilimon;Heurelho Gomes;Daniel Bachmann;Christian Kabasele;Daryl Janmaat;Sebastian Prödl;Miguel Britos;Craig Cathcart;Younès Kaboul;Adrian Mariappa;Molla Wagué;Tommie Hoban;Joy Mukena;Marvin Zeegelaar;Jose Cholevas;Kiko Femenía;Étienne Capoue;Nathaniel Chalobah;Abdoulaye Doucouré;Will Hughes;Roberto Pereyra;Tom Cleverley;Didier Ndong;Ben Watson;Carl Stewart;André Carrillo;Nordin Amrabat;Dodi Lukébakio;Richarlison;Andre Gray;Gerard Deulofeu;Troy Deeney;Stefano Okaka;Isaac Success;Jerome Sinclair;Michael Folivi,14.0
53,189,England,Premier League,2017,Stoke City,512,35,26.2,27,€5.50m,€192.45m,bet365 Stadium,30.089 Seats,€35.14m,€57.70m,€-22.56m,Eddie Niedzwiecki;Mark Hughes;Gary Rowett;Paul Lambert,Relegated from 1st league,Jack Butland;Lee Grant;Jakob Haugaard;Kurt Zouma;Kevin Wimmer;Bruno Martins Indi;Ryan Shawcross;Erik Pieters;Philipp Wollscheid;Geoff Cameron;Ryan Sweeney;Harry Souttar;Konstantinos Stafylidis;Josh Tymon;Moritz Bauer;Glen Johnson;Tom Edwards;Joe Allen;Badou Ndiaye;Charlie Adam;Darren Fletcher;Lasse Sörensen;Xherdan Shaqiri;Ibrahim Afellay;Stephen Ireland;Jesé;Ramadan Sobhi;Thibaud Verlinden;Bojan Krkic;Saido Berahino;Eric Maxim Choupo-Moting;Mame Diouf;Peter Crouch;Julien Ngoy;Tyrese Campbell,19.0
54,189,England,Premier League,2017,Burnley FC,1132,30,27.8,16,€5.64m,€169.30m,Turf Moor,21.994 Seats,€50.00m,€35.74m,+€14.26m,Sean Dyche,,Nick Pope;Tom Heaton;Anders Lindegaard;Adam Legzdins;James Tarkowski;Ben Mee;Kevin Long;Charlie Taylor;Stephen Ward;Matthew Lowton;Phil Bardsley;Jack Cork;Steven Defour;Ashley Westwood;Aiden O'Neill;Jeff Hendrick;Scott Arfield;Dean Marney;Fredrik Ulvestad;Robbie Brady;Georges-Kevin N'Koudou;Dwight McNeil;Jóhann Berg Gudmundsson;Aaron Lennon;Jonathan Walters;Chris Wood;Ashley Barnes;Sam Vokes;Nahki Wells;Chris Long,7.0
55,189,England,Premier League,2017,West Bromwich Albion,984,33,26.5,17,€5.03m,€165.95m,The Hawthorns,26.850 Seats,€2.05m,€53.50m,€-51.45m,Tony Pulis;Darren Moore;Alan Pardew;Gary Megson,Relegated from 1st league,Ben Foster;Boaz Myhill;Alex Palmer;Jonny Evans;Craig Dawson;Ahmed Hegazy;Ali Gabr;Gareth McAuley;Kyle Jameson;Nathan Ferguson;Kieran Gibbs;Max Melbourne;Allan Nyom;Kane Wilson;Grzegorz Krychowiak;Jake Livermore;Claudio Yacob;Sam Field;Gareth Barry;James Morrison;Chris Brunt;Rekeem Harper;James McClean;Nacer Chadli;Matt Phillips;Jonathan Leko;Rayhaan Tulloch;Daniel Sturridge;Salomón Rondón;Jay Rodríguez;Oliver Burke;Tyler Roberts;Hal Robson-Kanu,20.0
56,189,England,Premier League,2017,Swansea City,2288,36,26.3,25,€4.60m,€165.49m,Swansea.com Stadium,21.088 Seats,€81.10m,€73.39m,+€7.72m,Leon Britton;Paul Clement;Carlos Carvalhal,Relegated from 1st league,Lukasz Fabianski;Erwin Mulder;Kristoffer Nordfeldt;Alfie Mawson;Federico Fernández;Kyle Bartley;Mike van der Hoorn;Joe Rodon;Martin Olsson;Kyle Naughton;Ángel Rangel;Connor Roberts;Leroy Fer;Sung-yueng Ki;Adnan Maric;Renato Sanches;Sam Clucas;Roque Mesa;Tom Carroll;Andy King;Matt Grimes;Leon Britton;Jay Fulton;Adam King;George Byers;Luciano Narsingh;André Ayew;Wayne Routledge;Kenji Gorré;Nathan Dyer;Daniel James;Tammy Abraham;Wilfried Bony;Jordan Ayew;Oliver McBurnie;Courtney Baker-Richardson,18.0
57,189,England,Premier League,2017,Brighton & Hove Albion,1237,39,26.7,27,€3.80m,€148.20m,AMEX Stadium,31.800 Seats,€400k,€66.50m,€-66.10m,Chris Hughton,,Mathew Ryan;Tim Krul;Christian Walton;Niki Mäenpää;Shane Duffy;Lewis Dunk;Uwe Hünemeier;Connor Goldson;Markus Suttner;Gaëtan Bong;Ezequiel Schelotto;Ales Mateju;Liam Rosenior;Bruno Saltor;Rohan Ince;Dessie Hutchinson;Davy Pröpper;Pascal Groß;Dale Stephens;Oliver Norwood;Beram Kayal;Steve Sidwell;Richie Towell;Jayson Molumby;Max Sanders;José Izquierdo;Jamie Murphy;Jiri Skalak;Soufyan Ahannach;Anthony Knockaert;Solly March;James Tilley;Izzy Brown;Jürgen Locadia;Leonardo Ulloa;Sam Baldock;Glenn Murray;Tomer Hemed;Aaron Connolly,15.0
58,189,England,Premier League,2017,AFC Bournemouth,989,35,26.0,14,€4.13m,€144.50m,Vitality Stadium,11.329 Seats,0,€34.30m,€-34.30m,Eddie Howe,,Asmir Begovic;Artur Boruc;Adam Federici;Aaron Ramsdale;Ryan Allsop;Nathan Aké;Steve Cook;Tyrone Mings;Baily Cargill;Jack Simpson;Shaun Hobson;Charlie Daniels;Brad Smith;Rhoys Wiggins;Adam Smith;Simon Francis;Matt Butcher;Lewis Cook;Harry Arter;Dan Gosling;Andrew Surman;Emerson Hyndman;Kyle Taylor;Ryan Fraser;Junior Stanislas;Marc Pugh;Jordon Ibe;Connor Mahoney;Benik Afobe;Callum Wilson;Joshua King;Lys Mousset;Lewis Grabban;Jermain Defoe;Mikael Ndjoli,12.0
59,189,England,Premier League,2017,Huddersfield Town,1110,35,25.6,19,€3.03m,€106.05m,John Smith's Stadium,24.500 Seats,€6.46m,€56.75m,€-50.30m,David Wagner,,Jonas Lössl;Joel Coleman;Rob Green;Ryan Schofield;Terence Kongolo;Christopher Schindler;Zanka;Michael Hefele;Martin Cranie;Scott Malone;Chris Löwe;Tareiq Holmes-Dennis;Florent Hadergjonaj;Tommy Smith;Jordan Williams;Danny Williams;Jon Gorenc Stankovic;Aaron Mooy;Jonathan Hogg;Philip Billing;Dean Whitehead;Lewis O'Brien;Alex Pritchard;Kasey Palmer;Abdelhamid Sabiri;Jack Payne;Rajiv van La Parra;Tom Ince;Joe Lolley;Sean Scannell;Steve Mounié;Laurent Depoitre;Elias Kachunga;Collin Quaner;Jordy Hiwula,16.0
60,189,England,Premier League,2018,Manchester City,281,46,24.3,34,€26.16m,€1.20bn,Etihad Stadium,55.017 Seats,€57.60m,€78.59m,€-20.99m,Pep Guardiola,English Supercup Winner;FA Cup Winner;Champions League Participant;English League Cup winner;English Champion,Ederson;Claudio Bravo;Arijanet Muric;Daniel Grimshaw;Aymeric Laporte;John Stones;Nicolás Otamendi;Eliaquim Mangala;Vincent Kompany;Philippe Sandler;Pablo Marí;Erik Palmer-Brown;Eric García;Cameron Humphreys;Benjamin Mendy;Oleksandr Zinchenko;Kyle Walker;Danilo;Fernandinho;Luke Brattan;Claudio Gomes;Ilkay Gündogan;Fabian Delph;Aleix García;Douglas Luiz;Mix Diskerud;Anthony Cáceres;Adrián Bernabé;Taylor Richards;Luke Bolton;Kevin De Bruyne;Bernardo Silva;David Silva;Brahim Díaz;Luka Ilic;Felix Nmecha;Raheem Sterling;Phil Foden;Jack Harrison;Marlos Moreno;Leroy Sané;Riyad Mahrez;Patrick Roberts;Ian Poveda;Gabriel Jesus;Sergio Agüero,1.0
