id,name,appearances,goals,asists,yellow_cards,second_yellow_cards,red_cards,minutes_played,goals_conceded,clean_sheets
538977,georginio-rutter,36.0,8,5,2,-,-,1.814',,
94637,pascal-breier,14.0,5,1,-,-,-,532',,
167329,alassane-plea,36.0,10,8,4,-,-,2.156',,
596813,dickson-abiama,28.0,2,4,4,-,-,1.031',,
490609,lasse-riess,26.0,-,,-,-,-,2.303',24.0,13.0
153637,mikael-ishak,33.0,18,6,5,-,-,2.765',,
315604,diadie-samassekou,25.0,2,1,7,-,-,1.692',,
517894,matheus-cunha,38.0,7,7,4,-,-,1.342',,
42783,andre-hahn,34.0,6,3,6,-,-,2.266',,
40429,gonzalo-jara,12.0,-,1,5,-,-,903',,
521964,malick-thiaw,32.0,2,-,3,-,1,2.595',,
119169,aron-johannsson,25.0,10,4,10,-,-,1.660',,
86848,matthias-zimmermann,29.0,3,1,-,-,-,2.437',,
234625,andersson-ordonez,25.0,3,-,6,-,-,2.082',,
192294,mohamed-gouaida,15.0,4,-,1,1,-,847',,
33078,florian-jungwirth,16.0,-,-,3,-,-,1.128',,
483974,leon-dajaku,28.0,4,4,1,-,-,1.642',,
171376,alexander-milosevic,16.0,2,1,5,-,-,1.396',,
195782,felix-platte,25.0,8,6,2,-,-,1.396',,
2623,piotr-trochowski,,,,,,,,,
5072,thomas-kessler,,,,,,,,,
31159,martin-harnik,26.0,36,11,-,-,-,1.984',,
259350,chang-hoon-kwon,36.0,-,3,-,-,-,2.033',,
86916,toni-leistner,26.0,-,2,7,1,-,2.357',,
49730,sebastian-jung,7.0,1,2,1,-,-,630',,
40605,enrico-valentini,30.0,2,1,3,-,-,2.283',,
402008,amadou-haidara,28.0,4,1,2,-,-,1.633',,
557459,micky-van-de-ven,5.0,-,1,-,-,-,189',,
403808,andres-andrade,22.0,-,-,4,-,-,1.438',,
170523,mart-ristl,38,1,1,12,2,-,3.319',,
251299,finn-dahmen,2,-,,-,-,-,180',3,-
106405,jeffrey-gouweleeuw,30,2,-,9,-,-,2.698',,
294701,kianz-froese,33,5,6,6,-,-,2.770',,
80672,roman-bezjak,14,1,-,2,-,-,704',,
81698,georg-teigl,23,3,-,-,-,-,1.593',,
282144,marin-pongracic,23,-,-,3,-,-,1.084',,
578392,maximilian-beier,34,8,7,4,-,-,2.424',,
322293,felix-beijmo,38,1,2,4,-,-,2.654',,
31123,benjamin-gorka,,,,,,,,,
237444,robin-becker,21,-,-,5,-,1,1.015',,
88721,jeffrey-bruma,15,-,-,2,-,-,1.327',,
160929,marvin-schwabe,24,-,,1,-,-,2.220',30,4
299328,patrick-fritsch,,,,,,,,,
195736,florian-grillitsch,18,-,-,7,-,-,1.495',,
401639,lukas-petkov,42,12,5,7,-,-,2.496',,
103547,artjoms-rudnevs,,,,,,,,,
91915,luc-castaignos,15,2,-,2,-,-,756',,
164759,pawel-wszolek,16,6,3,-,-,-,1.196',,
259150,leon-bruggemeier,-,-,,-,-,-,-,-,-
522084,marvin-obuz,28,7,4,-,-,-,2.329',,
39025,danny-latza,16,2,-,5,-,-,753',,
42936,nils-petersen,27,7,1,-,-,-,813',,
44521,kevin-grosskreutz,37,8,2,1,-,-,3.174',,
217593,todor-nedelev,30,6,7,1,-,-,2.275',,
89542,janek-sternberg,30,-,1,3,-,-,1.934',,
35383,junior-diaz,,,,,,,,,
270393,robert-skov,14,1,4,1,-,-,434',,
201311,isaac-kiese-thelin,54,20,3,6,-,-,3.785',,
508961,malik-talabidi,20,1,1,2,-,-,1.481',,
118847,dominik-kohr,24,-,3,9,2,-,1.858',,
31570,georg-niedermeier,,,,,,,,,
68815,felipe-trevizan,,,,,,,,,
45124,medhi-benatia,6,-,-,-,-,-,330',,
111277,tim-rieder,31,-,1,4,-,-,2.392',,
606307,vladislav-cherny,17,1,-,4,-,-,1.520',,
31218,johannes-van-den-bergh,20,-,2,1,-,-,1.356',,
139278,luca-zander,29,1,2,5,-,-,2.117',,
336003,patrice-kabuya,19,2,1,4,-,-,647',,
361068,jurgen-ekkelenkamp,23,3,-,2,-,-,782',,
119211,mitchell-weiser,25,2,2,1,-,-,1.383',,
393304,maurice-opfermann-arcones,28,1,-,9,-,-,2.152',,
120205,michael-gregoritsch,28,9,1,4,-,-,1.541',,
526845,noah-atubolu,31,-,,1,-,-,2.790',34,13
49723,timothy-chandler,22,-,1,6,-,-,1.546',,
388029,luca-schuler,36,15,4,6,-,-,2.369',,
51676,ermin-bicakcic,1,-,-,-,-,-,4',,
56711,almog-cohen,5,-,-,1,-,1,363',,
196791,lukas-watkowiak,8,-,,-,-,-,750',10,3
139396,bruma,46,10,4,2,-,-,1.718',,
21175,vedad-ibisevic,,,,,,,,,
1784,rene-adler,,,,,,,,,
35208,marcel-schmelzer,,,,,,,,,
455933,oscar-schonfelder,16,4,1,3,-,-,539',,
519226,jabez-makanda,26,5,-,1,-,-,918',,
58379,maximilian-beister,9,-,1,2,-,-,418',,
208167,dawid-kownacki,25,6,4,7,-,-,1.190',,
379961,jan-luca-rumpf,21,-,-,4,-,-,1.565',,
17029,michael-gspurning,,,,,,,,,
55512,wilson-kamavuaka,7,1,-,2,-,-,372',,
406609,can-bozdogan,28,1,1,4,-,-,1.422',,
159522,patrick-pflucke,42,14,15,1,-,-,3.703',,
93844,leonardo-bittencourt,22,2,4,8,-,-,1.547',,
297202,niklas-feierabend,,,,,,,,,
32273,lukasz-zaluska,,,,,,,,,
111275,philipp-max,48,2,6,5,-,-,3.722',,
86175,hiroshi-kiyotake,34,3,6,1,-,-,1.957',,
255294,florian-kastenmeier,30,-,,-,-,1,2.694',35,8
598281,adrian-oeynhausen,,,,,,,,,
227085,jonas-hofmann,33,-,6,11,-,-,2.663',,
284248,paul-jaeckel,32,-,-,7,1,-,2.553',,
335457,ermedin-demirovic,37,3,4,5,-,-,1.120',,
265159,joshua-bitter,2,-,-,1,-,-,179',,
213751,sebastian-schonlau,40,4,1,5,1,-,3.652',,
195246,pascal-stenzel,17,-,-,1,-,-,919',,
160285,milos-jojic,53,7,14,8,-,-,3.789',,
117476,levent-aycicek,31,5,4,3,-,-,1.763',,
32618,assani-lukimya,11,13,3,-,-,-,960',,
173491,joel-pohjanpalo,36,16,1,-,-,-,2.127',,
39732,thomas-kraft,,,,,,,,,
31910,felix-kroos,,,,,,,,,
59054,lukas-hinterseer,16,-,2,-,-,-,1.032',,
247661,gideon-jung,7,1,-,-,-,-,320',,
796429,justin-che,8,-,-,1,-,-,579',,
181763,igor-berezovskyi,,,,,,,,,
77809,julian-korb,22,4,2,5,-,-,1.224',,
333901,marlon-sundermann,13,-,,-,-,-,1.170',15,4
93704,josuha-guilavogui,36,1,1,11,1,-,2.761',,
116792,stefan-lex,42,10,18,6,-,-,3.048',,
16628,michael-stegmayer,,,,,,,,,
190289,gerrit-holtmann,33,5,7,-,-,-,2.172',,
282577,lukas-klunter,6,-,-,1,-,-,237',,
249952,berkay-ozcan,36,3,1,1,-,-,2.588',,
40792,manuel-riemann,35,-,,2,-,-,3.121',49,8
296397,arne-maier,30,1,8,-,-,-,1.989',,
237662,breel-embolo,31,11,6,4,-,-,2.283',,
392156,tim-maciejewski,17,-,1,-,-,-,651',,
330635,felix-gotze,25,2,3,2,-,-,1.361',,
387110,petar-musa,35,12,4,11,1,-,2.721',,
77108,jerome-gondorf,34,1,1,10,-,-,3.000',,
366974,oscar-linner,1.0,-,,-,-,-,44',2,-
73013,pierre-michel-lasogga,5.0,2,1,-,1,-,184',,
21726,philipp-tschauner,1.0,-,,-,-,-,3',-,1
555719,ali-akman,32.0,6,-,2,-,1,1.718',,
161204,julian-green,25.0,1,-,2,-,-,1.170',,
192635,nico-elvedi,31.0,1,1,3,-,1,2.702',,
45601,martin-hansen,13.0,-,,1,-,-,1.046',18,4
48081,christian-strohdiek,23.0,1,-,3,-,-,1.641',,
361081,daishawn-redan,30.0,6,3,4,-,-,2.310',,
146096,federico-palacios,14.0,2,1,1,-,-,536',,
119581,marvin-wanitzek,36.0,10,12,6,1,-,3.199',,
421726,keita-endo,4.0,-,-,-,-,-,51',,
4360,arjen-robben,,,,,,,,,
616344,tiago-tomas,38.0,7,-,5,-,-,1.691',,
170927,simon-falette,16.0,1,1,4,-,-,1.161',,
414318,charalampos-makridis,28.0,3,1,1,-,-,723',,
264429,yuning-zhang,30.0,19,5,2,-,-,2.637',,
31741,nicolas-feldhahn,26.0,1,-,4,1,1,1.838',,
275423,christian-gebauer,23.0,1,1,-,-,-,1.535',,
336331,franck-evina,15.0,-,-,1,-,-,609',,
40034,jens-grahl,1.0,-,,-,-,-,90',2,-
24001,gianluca-curci,,,,,,,,,
343959,erhan-masovic,22.0,-,-,7,-,-,1.669',,
45448,felipe-lopes,,,,,,,,,
469949,noah-katterbach,36.0,2,2,3,-,-,2.765',,
160241,kevin-akpoguma,29.0,2,4,7,-,-,1.788',,
428189,tomas-ostrak,20.0,4,3,2,-,-,845',,
1257,michael-ratajczak,,,,,,,,,
270164,alexander-groiss,24.0,-,-,-,-,-,862',,
327402,efkan-bekiroglu,36.0,3,2,4,-,-,1.629',,
227110,jordan-torunarigha,22.0,-,1,4,-,-,1.695',,
145866,munas-dabbur,30.0,5,6,5,-,-,1.478',,
257814,gregor-kobel,40.0,-,,-,-,-,3.556',61,11
279657,nico-rinderknecht,29.0,1,-,8,-,1,2.141',,
54659,holger-badstuber,18.0,-,-,1,-,-,1.363',,
61989,michael-esser,4.0,-,,-,-,-,389',9,-
240889,anas-ouahim,17.0,-,1,4,-,1,1.014',,
57895,denys-oliynyk,17.0,4,1,3,-,-,1.107',,
82009,kevin-volland,51.0,15,13,12,-,-,3.728',,
283863,ailton,10.0,1,-,-,-,-,593',,
237164,ihlas-bebou,29.0,7,3,-,-,-,2.196',,
334238,niklas-wiemann,31.0,3,-,4,-,-,2.308',,
4691,peter-niemeyer,,,,,,,,,
469858,ulysses-llanez,27.0,6,5,1,-,-,1.902',,
37013,sami-allagui,,,,,,,,,
612826,silas,9.0,-,-,-,-,-,272',,
605558,mikail-maden,24.0,-,-,2,-,-,1.134',,
215864,mijat-gacinovic,23.0,-,5,4,-,-,1.240',,
223967,konrad-laimer,43.0,5,6,3,-,-,2.434',,
4672,nigel-de-jong,,,,,,,,,
227102,fabian-reese,34.0,2,7,1,-,-,2.408',,
42205,yann-sommer,36.0,-,,2,-,-,3.240',63,7
578292,omar-rekik,16.0,-,1,3,-,1,1.278',,
109256,haris-seferovic,15.0,5,3,-,-,-,530',,
106872,kevin-stoger,25.0,1,1,3,-,-,535',,
261905,suat-serdar,35.0,4,2,8,-,-,2.593',,
67685,marco-fabian,13.0,1,3,4,-,-,821',,
3851,jan-ingwer-callsen-bracker,,,,,,,,,
94771,andreas-voglsammer,45.0,6,2,2,-,-,1.322',,
243805,maximilian-pronichev,40.0,16,12,11,-,-,3.074',,
570160,henning-matriciani,19.0,-,-,3,-,-,925',,
34787,julian-baumgartlinger,7.0,-,-,1,-,-,87',,
103064,terrence-boyd,34.0,16,1,4,-,1,2.765',,
207592,philipp-ochs,23.0,1,1,2,-,-,944',,
168063,filip-mladenovic,37.0,1,5,12,-,1,3.018',,
35852,victor-obinna,,,,,,,,,
251322,philipp-kohn,41.0,-,,1,-,-,3.720',35,16
569031,umut-tohumcu,23.0,20,12,5,-,-,1.914',,
251303,johannes-eggestein,26.0,-,4,-,-,-,683',,
473169,brian-brobbey,28.0,8,4,1,-,-,808',,
89592,marvin-plattenhardt,25.0,1,5,3,-,-,1.989',,
198008,andre-silva,51.0,17,8,2,-,-,3.220',,
344381,christopher-nkunku,52.0,35,20,2,-,-,4.271',,
467426,dennis-borkowski,15.0,-,2,3,-,-,760',,
454863,andras-schafer,29.0,4,4,6,-,-,2.025',,
386109,alaa-bakir,35.0,5,6,9,-,-,1.685',,
185245,jhon-cordoba,16.0,6,4,2,-,-,1.029',,
332705,tyler-adams,37.0,-,1,9,-,-,2.058',,
405670,yannik-engelhardt,29.0,1,4,8,-,-,2.476',,
467720,youssoufa-moukoko,24.0,3,2,2,-,-,482',,
178641,shawn-kauter,8.0,-,-,1,-,-,715',,
31182,andreas-beck,35.0,1,2,6,-,-,2.737',,
416380,ragnar-ache,16.0,-,1,-,-,-,246',,
193877,pascal-kopke,16.0,3,2,2,-,-,767',,
57091,hanno-behrens,29.0,5,6,3,-,-,2.205',,
17025,marvin-matip,,,,,,,,,
604327,gabriel-vidovic,33.0,21,10,2,-,-,2.466',,
16922,kevin-prince-boateng,21.0,-,-,10,-,-,858',,
149249,ewerton,,,,,,,,,
161011,filip-kostic,43.0,7,15,3,-,-,3.663',,
177779,janik-haberer,30.0,3,-,1,-,-,930',,
342100,sahverdi-cetin,21.0,2,-,2,-,-,963',,
111881,takashi-usami,8.0,-,1,-,-,-,600',,
60632,theodor-gebre-selassie,31.0,-,1,3,1,-,2.601',,
100986,thomas-meunier,26.0,2,5,6,-,-,2.099',,
235371,fynn-arkenberg,31.0,2,1,6,-,-,2.689',,
183780,paul-seguin,28.0,-,3,10,-,-,2.227',,
152460,eric-oelschlagel,7.0,-,,-,-,-,609',10,2
452068,ayman-azhil,32.0,-,1,1,-,-,1.813',,
16831,ken-reichel,,,,,,,,,
143891,maximilian-philipp,25,1,4,3,-,-,1.143',,
285951,nathan-de-medina,21,-,-,2,-,-,819',,
272159,florian-flecker,43,5,6,7,-,-,2.872',,
223572,kai-proger,33,5,4,1,-,-,1.620',,
381132,daniel-thur,26,10,6,-,-,-,2.250',,
160943,marc-stendera,12,-,-,-,-,-,887',,
663189,eniss-shabani,24,3,3,7,-,-,1.886',,
244945,jannick-theissen,36,-,,2,-,-,3.240',42,9
41866,constant-djakpa,,,,,,,,,
41507,manuel-schmiedebach,4,-,-,-,-,-,324',,
532776,amine-adli,35,4,4,4,-,1,1.928',,
193534,hamadi-al-ghaddioui,25,6,3,5,-,-,1.291',,
317739,david-kopacz,40,7,12,8,1,-,3.297',,
46104,stevan-jovetic,22,7,1,5,-,-,1.311',,
267330,joel-abu-hanna,10,-,-,1,-,-,589',,
192265,kerem-bulbul,1,-,-,-,-,-,46',,
328791,miguel-blanco-lopez,2,-,-,-,-,-,120',,
31095,nuri-sahin,8,-,-,-,-,-,614',,
19736,dominik-stroh-engel,32,17,1,6,-,-,2.524',,
10917,jan-zimmermann,,,,,,,,,
14533,pirmin-schwegler,,,,,,,,,
39106,adam-szalai,26,5,2,1,-,-,1.137',,
68033,steven-zuber,39,8,4,1,-,-,2.943',,
284769,florian-muller,30,-,,-,-,-,2.700',52,4
207580,amara-conde,41,5,6,2,-,-,3.506',,
428791,paulinho,31,4,3,1,-,-,1.634',,
78339,rafal-gikiewicz,36,-,,-,-,-,3.270',60,9
20276,florian-klein,,,,,,,,,
380423,maximilian-zaiser,28,1,-,6,-,-,1.895',,
196815,joshua-mees,18,4,-,-,-,-,539',,
93758,lamine-sane,,,,,,,,,
143559,matija-nastasic,6,-,-,1,-,-,305',,
580276,emrehan-gedikli,8,13,1,-,-,-,690',,
188888,sheraldo-becker,40,6,9,8,-,-,2.407',,
51977,pavao-pervan,7,-,,-,-,-,630',16,1
94137,kevin-mohwald,22,-,-,2,-,-,581',,
25427,roy-beerens,,,,,,,,,
238541,bastian-kurz,31,13,-,12,1,-,2.694',,
415642,joao-queiros,6,-,-,2,1,-,403',,
178459,davie-selke,28,5,-,1,-,-,1.167',,
289592,orel-mangala,29,1,4,4,-,-,1.952',,
314214,taylan-duman,32,5,2,3,-,-,1.326',,
241974,nils-jonathan-korber,8,-,,-,-,-,720',13,3
401578,exequiel-palacios,32,3,2,3,-,-,1.549',,
55510,marco-hoger,36,2,2,5,1,-,2.757',,
145115,valon-berisha,16,-,1,-,1,-,683',,
627226,reinier,20,-,-,-,-,-,400',,
153678,kingsley-schindler,20,1,3,2,-,-,498',,
187491,timo-baumgartl,35,1,2,6,-,-,3.081',,
269601,dong-jun-lee,4,-,-,-,-,-,116',,
217285,filip-kusic,23,-,-,4,-,-,1.711',,
511246,jomaine-consbruch,27,6,3,1,-,-,1.657',,
467437,malik-tillman,22,5,4,4,-,-,1.450',,
5017,niklas-moisander,20,1,1,2,-,-,1.505',,
162812,cauly,31,8,2,2,-,-,2.149',,
336869,marc-roca,13,-,-,-,-,-,451',,
196084,marco-meyerhofer,26,1,1,-,-,-,2.280',,
247459,chadrac-akolo,38,10,-,2,-,-,1.828',,
597804,jonas-kersken,19,-,,1,-,-,1.710',25,5
211530,omer-hanin,-,-,,-,-,-,-,-,-
237113,john-patrick-strauss,33,-,2,4,-,-,2.561',,
58178,david-abraham,,,,,,,,,
508637,solomon-bonnah,27,1,4,4,-,-,2.013',,
40478,roman-neustadter,2,-,-,-,-,-,180',,
60957,sebastian-polter,36,11,3,4,-,-,2.558',,
126638,jeong-ho-hong,26,1,3,4,-,1,2.172',,
34542,marek-suchy,37,-,2,8,-,-,3.300',,
29835,jakub-blaszczykowski,2,-,-,-,-,-,56',,
39102,sidney-sam,,,,,,,,,
39306,raphael-wolf,7,-,,-,-,-,545',10,-
613192,jens-castrop,29,3,-,5,-,-,1.858',,
70285,jonathan-schmid,17,1,1,-,-,-,860',,
56331,bas-dost,35,14,-,1,-,-,1.417',,
91716,frederik-sorensen,29,2,-,12,-,-,2.313',,
243188,laszlo-benes,14,-,1,-,-,-,311',,
186557,patrick-banggaard,,,,,,,,,
85164,andre-hoffmann,20,1,-,2,-,-,1.636',,
4357,klaas-jan-huntelaar,,,,,,,,,
44017,javi-martinez,25,4,-,4,-,-,2.061',,
38415,johannes-flum,16,1,1,-,-,-,364',,
280575,elvis-rexhbecaj,36,-,2,5,-,-,2.975',,
19112,christian-gentner,40,-,4,2,-,-,2.680',,
119031,kaan-ayhan,24,1,-,2,-,1,1.392',,
335635,jan-finger,,,,,,,,,
296340,alfons-amade,19,2,-,7,1,-,1.200',,
1791,halil-altintop,,,,,,,,,
401923,victor-osimhen,32,18,6,5,-,1,2.310',,
278332,florian-neuhaus,32,4,4,2,-,-,2.323',,
39094,sebastian-langkamp,,,,,,,,,
32207,marcel-heller,14,1,4,4,1,-,1.112',,
596881,florian-flick,29,-,1,4,-,-,1.579',,
453874,lukas-schneller,4,-,,-,-,-,319',4,1
189073,marcel-hartel,34,2,8,4,-,-,2.877',,
285323,baptiste-santamaria,47,2,2,8,-,-,3.389',,
227078,lukas-boeder,30,2,-,3,-,-,2.563',,
161072,baris-atik,38,21,23,11,-,-,3.163',,
58500,alfredo-morales,31,1,2,10,1,-,2.424',,
82350,stefan-bell,36,2,-,10,-,-,3.139',,
521474,brooklyn-ezeh,22,2,4,4,-,-,1.479',,
346328,jakub-bednarczyk,27,3,4,5,-,-,1.691',,
540302,mateo-klimowicz,23,2,4,2,-,-,1.153',,
372267,guus-til,49,21,5,6,-,1,3.954',,
332697,weston-mckennie,29,4,-,1,-,-,1.966',,
596153,justin-njinmah,35,19,8,3,-,-,2.561',,
368860,torben-musel,23,8,-,-,-,-,1.194',,
171209,branimir-hrgota,35,10,6,4,-,-,2.911',,
159265,kerim-carolus,23,-,1,2,-,-,1.503',,
16474,alexander-baumjohann,,,,,,,,,
278459,simon-lorenz,28,1,-,4,-,-,2.187',,
93841,ben-zolinski,27,5,3,7,-,-,1.907',,
358870,dennis-jastrzembski,27,1,3,5,-,-,1.203',,
112062,junior-caicara,28,2,-,6,-,-,2.207',,
38434,daniel-schwaab,,,,,,,,,
336324,daniels-ontuzans,22,2,-,1,-,-,1.030',,
288067,mats-kohlert,34,3,1,2,-,-,2.560',,
30059,lars-bender,,,,,,,,,
43847,ronny,,,,,,,,,
196834,david-kinsombi,29,2,3,1,-,-,1.253',,
381137,liam-fisch,8,2,1,1,-,-,668',,
93818,marcus-mlynikowski,23,2,-,1,-,-,1.363',,
330699,raphael-obermair,40,3,9,2,-,-,3.417',,
327536,stephan-ambrosius,-,-,-,-,-,-,-,,
283140,tarsis-bonga,3,-,-,-,-,-,14',,
93309,sambou-yatabare,27,3,-,7,-,-,1.509',,
234375,emil-berggreen,15,8,-,4,1,-,1.014',,
51346,michael-lang,39,6,2,5,-,-,2.002',,
2926,gyorgy-garics,,,,,,,,,
31041,fabian-johnson,,,,,,,,,
55114,oliver-sorg,,,,,,,,,
192268,niklas-klinger,-,-,,-,-,-,-,-,-
104220,hendrik-bonmann,36,-,,3,-,-,3.240',49,6
220656,laszlo-kleinheisler,37,3,-,3,1,-,2.379',,
129674,jeremy-toljan,20,-,-,2,-,-,1.397',,
265176,phil-neumann,31,1,3,7,-,-,2.489',,
326399,nelson-mandela-mbouhom,,,,,,,,,
193006,mike-steven-bahre,12,-,1,2,-,-,777',,
279064,nils-seufert,12,-,-,2,-,-,548',,
280387,vincent-sierro,46,8,1,10,-,-,2.380',,
405685,fabrice-hartmann,11,-,-,-,-,-,374',,
405689,merveille-papela,23,6,2,6,-,-,1.526',,
578680,hugo-siquet,22,1,2,7,-,-,1.740',,
7476,xabi-alonso,,,,,,,,,
47587,tony-jantschke,3,-,-,-,-,-,227',,
170517,marius-funk,9,-,,-,-,-,840',32,-
86784,ricardo-rodriguez,36,-,1,4,-,-,2.598',,
420890,dimitri-lavalee,31,1,-,11,-,-,2.584',,
4687,aaron-hunt,,,,,,,,,
476498,dominic-schmidt,22,1,-,2,1,-,1.311',,
196421,marvin-stefaniak,16,-,2,3,-,-,1.008',,
546343,nikolai-kemlein,1,-,,-,-,-,90',2,-
289507,ismail-azzaoui,13,3,3,-,-,-,518',,
232454,nadiem-amiri,33,2,4,-,-,-,1.337',,
74996,izet-hajrovic,11,-,-,-,-,-,155',,
366930,sergio-gomez,49,7,15,4,-,-,4.207',,
168741,lucas-hufnagel,35,7,-,5,-,-,3.033',,
59800,benjamin-bellot,41,-,,-,-,-,3.720',48,12
236981,timo-hubers,24,1,-,8,-,-,2.162',,
196770,joel-gerezgiher,24,3,3,7,-,-,1.590',,
346332,nassim-boujellab,31,1,1,7,-,-,1.571',,
533007,marlon-morgenstern,20,-,-,3,-,-,1.724',,
334207,maxim-leitsch,22,1,-,3,-,-,1.866',,
16136,dante,38,-,1,7,1,2,3.232',,
504215,giovanni-reyna,13,2,2,-,-,-,647',,
569366,enzo-millot,8,-,1,1,-,-,212',,
152317,manuel-prietl,28,-,1,4,-,-,2.331',,
94210,bjarne-thoelke,6,-,-,-,-,-,145',,
125614,sargis-adamyan,30,7,1,1,-,-,1.102',,
117484,julian-von-haacke,3,-,-,-,-,-,44',,
441994,lino-kasten,25,-,,3,-,-,2.206',29,7
379989,jonathan-meier,20,-,-,1,-,-,770',,
120443,santiago-arias,14,1,-,1,-,-,614',,
282658,sidney-friede,,,,,,,,,
524285,luca-netz,27,1,5,1,-,-,1.550',,
627661,timothe-rupil,15,2,3,3,-,-,956',,
124419,odysseas-vlachodimos,48,-,,3,-,-,4.320',51,18
298976,borja-mayoral,29,7,2,3,-,-,1.294',,
192616,ulisses-garcia,39,4,6,7,1,-,2.906',,
452121,shinta-appelkamp,27,3,1,1,-,-,1.767',,
111376,massimo-bruno,29,6,7,-,-,-,1.975',,
116094,philip-fontein,42,7,5,3,-,-,2.666',,
404384,rabbi-matondo,27,10,2,5,1,-,2.082',,
439914,john-yeboah,29,2,5,2,-,-,1.646',,
70243,marcel-halstenberg,15,1,-,1,-,1,704',,
822959,tom-bischof,19,8,8,2,-,-,1.557',,
127573,phillipp-mwene,35,3,3,2,-,-,2.696',,
272812,kingsley-ehizibue,18,-,1,2,-,-,817',,
284732,ramy-bensebaini,24,6,2,6,-,-,2.110',,
92453,vladimir-rankovic,17,-,-,2,-,-,841',,
265625,ajdin-hrustic,28,2,-,4,-,-,1.046',,
48931,henrique-sereno,,,,,,,,,
344600,michael-cuisance,15,1,1,2,-,-,985',,
160668,antonio-colak,38,11,2,2,-,-,2.204',,
119555,maurice-hirsch,,,,,,,,,
63489,vasilios-lampropoulos,15,-,-,1,-,-,1.264',,
292269,in-hyeok-park,45,8,-,5,-,-,2.684',,
284730,manuel-akanji,36,1,-,3,-,-,3.030',,
193033,tim-kleindienst,31,10,2,8,-,-,2.562',,
431561,roberto-massimo,23,2,1,1,-,-,1.182',,
80,tom-starke,,,,,,,,,
272278,chris-fuhrich,26,3,2,3,-,-,1.806',,
179643,vladimir-darida,29.0,2,5,6,-,-,1.939',,
153084,leon-goretzka,27.0,3,3,-,-,-,2.025',,
66005,amir-abrashi,19.0,-,1,6,1,-,965',,
190393,corentin-tolisso,22.0,3,3,-,-,-,1.069',,
284270,moritz-nicolas,34.0,-,,2,-,-,3.090',50.0,11.0
157635,yussuf-poulsen,37.0,7,3,3,-,-,1.476',,
206386,tin-jedvaj,25.0,2,-,8,2,-,2.088',,
353892,hiroki-ito,31.0,1,1,2,-,-,2.528',,
74295,aleksandar-ignjovski,5.0,-,-,-,-,-,260',,
148209,matti-steinmann,17.0,-,-,2,-,-,962',,
353366,benjamin-pavard,36.0,-,2,2,-,1,2.935',,
528833,lazar-samardzic,24.0,2,3,-,-,-,679',,
195676,ole-kauper,23.0,1,2,8,-,-,1.619',,
227967,francisco-rodriguez,32.0,5,8,3,-,-,1.911',,
423436,santiago-ascacibar,31.0,-,1,6,-,-,2.633',,
260053,jiri-pavlenka,23.0,-,,-,-,-,2.070',26.0,5.0
85352,yunus-malli,10.0,-,-,1,-,-,234',,
6237,stefan-kiessling,,,,,,,,,
452084,ahmed-kutucu,14.0,2,-,2,-,-,352',,
258917,mandela-egbo,11.0,-,3,-,-,-,668',,
668276,hugo-novoa,20.0,8,1,1,-,-,890',,
337082,julian-krahl,27.0,-,,3,-,-,2.360',40.0,6.0
342165,david-philipp,29.0,8,2,5,-,-,1.502',,
16726,markus-steinhofer,,,,,,,,,
109436,oliver-husing,34.0,2,1,3,-,-,3.090',,
522245,lasse-gunther,17.0,2,1,3,-,-,996',,
127160,benjamin-stambouli,36.0,2,4,4,-,-,2.611',,
43984,daniel-brosinski,12.0,-,-,-,-,-,421',,
14977,christoph-janker,,,,,,,,,
448087,max-winter,37.0,2,1,7,-,-,2.771',,
243606,anastasios-donis,16.0,1,-,-,-,1,538',,
132529,jin-su-kim,43.0,2,5,6,-,-,3.580',,
533295,patrick-wimmer,32.0,3,10,7,-,-,2.187',,
31173,jan-rosenthal,,,,,,,,,
212723,djibril-sow,44.0,3,6,7,-,-,3.598',,
147051,yvon-mvogo,11.0,-,,-,-,-,990',13.0,3.0
102226,thorgan-hazard,30.0,6,1,2,-,-,1.656',,
472224,felix-irorere,2.0,-,-,-,-,-,56',,
696022,maximilian-neutgens,10.0,-,,1,-,-,900',8.0,6.0
257462,luka-jovic,19.0,1,3,2,-,-,549',,
248999,lucas-holer,40.0,7,9,3,-,-,3.028',,
415194,bakery-jatta,41.0,3,10,5,-,-,2.969',,
521919,lion-semic,26.0,3,7,3,-,-,1.928',,
179635,philipp-forster,22.0,3,1,4,-,-,1.149',,
138292,boris-tashchy,,,,,,,,,
171362,pablo-insua,23.0,-,2,5,-,-,1.883',,
321070,hannes-wolf,27.0,2,3,7,-,-,1.945',,
94201,robin-knoche,46.0,1,1,8,-,-,4.170',,
237732,leandro-putaro,33.0,9,6,1,-,-,2.269',,
82070,diego-demme,25.0,1,-,5,-,-,1.039',,
187587,ante-rebic,29.0,3,2,3,-,-,1.107',,
334992,jonathan-klinsmann,5.0,-,,-,-,-,450',5.0,2.0
20778,adam-bodzek,15.0,1,-,4,-,-,980',,
527270,falko-michel,21.0,3,8,6,-,-,1.722',,
45178,valentin-stocker,39.0,10,9,7,-,-,2.250',,
2421,michael-rensing,,,,,,,,,
99922,marc-bartra,32.0,2,-,6,-,-,2.827',,
1986,markus-feulner,,,,,,,,,
606308,julian-frommann,16.0,-,1,5,-,-,1.388',,
83256,ozkan-yildirim,24.0,1,-,3,-,-,1.341',,
40995,neven-subotic,,,,,,,,,
